Business Name,Email,Phone,Fax,Web Site,City,Latitude,Longitude
Ringing Bell Robes,lindakaypeters@hotmail.com,604-750-0403,,https://www.facebook.com/pages/RINGING-BELL-ROBES/1389638604581926,Agassiz,49.255,-121.7298
Riverfresh Wild BC Salmon,info@riverfreshkamloops.com,778-471-8210,,http://www.riverfreshkamloops.com,Kamloops,50.682909,-120.325757
RNR Sales & Rentals,doreen_23@hotmail.com,250-262-7984,250-782-4798,,Fort St John,56.2281998,-120.8184721
Roanna's Convenience Store,normabrown53@gmail.com,250-957-2498,,http://www.heiltsukdevco.com/index.php?option=com_content&view=article&id=84&Itemid=95,Bella Bella,52.165131,-128.144839
Rocky La Rock,rockylarock@live.com,,,,Agassiz,49.2898032,-121.9095968
Rocky Pass Water Taxi,,250-670-9587,,,Ahousaht,49.2527948,-126.0994881
Rod Potter Construction,apotter@telus.net,250-522-0016,,http://www.rodpotterconstruction.ca,Tofino,49.1530556,-125.9044444
Rogers Trucking Inc.,Sales@RogersTrucking.ca,250-785-3647,250-785-7036,http://www.rogerstrucking.ca/,Fort St John,56.2525,-120.8466667
Ron's Herbal Solutions,ronshackelly@shaw.ca,604-274-8295,,,Richmond ,49.152617,-123.185726
Rose Island Ventures Inc.,,250-625-3099,,,Port Simpson,54.557055,-130.4322828
Rose Miller Facilitation ,rose.miller@live.com,250-672-0087,,,Barriere,51.1797223,-120.1236111
Royal Bank New Hazelton,,,,,New Hazelton,55.2558334,-127.6755555
Royal Jubilee Denture Clinic Inc,info@rjdc.ca,,250-592-8339,http://www.rjdc.ca,Victoria,48.4319418,-123.3238091
Roza Roberts - Wellness Coach,rozalisa46@gmail.com,604-316-8760,,,Chilliwack,49.1184648,-121.9335835
RSA Custom Finishing Ltd.,rsacustom@gmail.com,250-219-2153,,http://rsacustomfinishingltd.ca/,Dawson Creek,55.747287,-120.2205097
Ruby Creek Art Gallery,info@rubycreekartgallery.com,604-796-9289,,http://rubycreekartgallery.com/,Agassiz ,49.2472047,-121.7782606
Ruby Rock Resources,,250-888-9009 ,,,Prince George,53.9198873,-122.7555575
Rupert Lawn & Garden,blair@gitmaxmakay.ca,250-624-6115 ,,http://www.rupertlawn.ca/,Prince Rupert ,54.3301505,-130.284656
Ruskin Construction Ltd. / Haisla Business Operations JV,,,,http://www.ruskinconstruction.com/,Prince George,53.9277968,-122.7113332
S & D Muir Inc,sd.muirinc@gmail.com,250-378-1964,,,Merritt,50.1202072,-120.7767818
Sabo Jang & Co Ltd,greg@sabojang.com,250-951-2000,250-951-2070,http://www.saboco-cga.com,Parksville,49.3199605,-124.3165033
Sa-Cinn Native Entreprises Ltd.,native@sa-cinn.com,250-246-2412,,http://www.sa-cinn.com,Chemainus,48.9166667,-123.7166667
Safe-Harbour Informatics Inc.,info@safe-harbour.ca,604-295-5355,,http://www.safe-harbour.ca,Vancouver,49.2262854,-123.1965315
Sagebrush Downs,leslie.lax@kib.ca,250-314-1525,,http://www.tkemlupsbusiness.ca/businesses/sagebrush-downs,Kamloops,50.6803744,-120.2947475
Sahtaneh Contracting Ltd.,,250-774-7887,250-774-7889,,Fort Nelson,58.8055556,-122.6972222
Sa'lish Archaeology & C.R.M. Ltd,Salish.ltd@shaw.ca,250-315-8505,250-378-8256,,Merritt,50.1314272,-120.8337586
Salish Dreams,good.golly.missholly@hotmail.com,604-563-7700,,,Tsawwassen ,49.0080556,-123.1283333
Salish Eye Productions,salisheye@gmail.com,250-709-2929,,http://www.salisheye.com/,Chemainus,48.8755399,-123.6944621
Salish Fusion Knitwear,adam@salishfusion.ca,250-889-7678,,http://salishfusion.ca/,Brentwood Bay,48.5796548,-123.4598571
Salish Painting,salish-painting@hotmail.ca,778-871-4885,,,Tsawwassen,49.0353837,-123.097252
Salish Sea Industrial Services Ltd.,ianmaxwell@ralmax.com,250-386-9411,,,Victoria,48.4283334,-123.3647222
Salishan Catering Ltd.,sparrow@uniserve.com,604-568-5044,,http://www.salishancatering.com,Vancouver,49.2262444,-123.1977641
Salmon n' Bannock Bitsro Ltd.,salmon.n.bannock@gmail.com,604-568-8971,,http://www.salmonandbannock.net/index.html,Vancouver,49.2631378,-123.1296705
Salpac Fisheries Ltd., info@snuneymuxw.ca,250-740-2300,,,Nanaimo,49.1638889,-123.9380556
Sal's Ironworks,cleanslate@kica.ca,250-771-3033,,,Dease Lake,58.4333334,-130.0241667
Sam Witch's Catering,,250-996-8794,,,Fort St James,54.4389514,-124.2559907
Sam's Carving Shop,,250-632-9790,,,Kitimat,54.057486,-128.6868957
Samuel Ennis: RE/MAX Ocean Pacific Realty,cvhousehunters@gmail.com,250-897-9813,250-334-9955,http://www.comoxvalleyhousehunters.com,Courtenay,49.6766705,-124.9351669
Sana'aih Market,sunsetstoremanager@nakazdli.ca,250-996-8825,250- 996-8289,,Fort St James,54.4444445,-124.2591667
Sands Little Store,sandilynn66@hotmail.ca,604-795-5151,,,Chilliwack,49.1722496,-121.9484941
Sandy Pines Campground,shoneena@shoneenaloss.ca,604-869-6225,,http://www.sandypinescampground.com/,Boston Bar,49.8666667,-121.4333333
Sarvair Aviation,sarvair@shaw.ca,250-791-7322,,http://www.sarvair.com,100 Mile House,51.6427778,-121.2955556
Sarver Wood Fibre,mail@sarverwood.com,250-395-1722,250-395-1723,http://www.sarverwoodfibre.com/Home.html,100 Mile House,51.6427778,-121.2955556
Sasquatch Crossing Eco Lodge,sasquatch.crossing@stsailes.com,604-796-9798,604-796-9274,http://www.sasquatchcrossing.ca/,Agassiz,49.2817917,-121.9475174
Sasquatch Drums,darrencharlie@hotmail.com,604-316-9585,,,Agassiz,49.2953751,-121.9084834
Sasquatch Forest Products LP,,,,,Agassiz,49.2973308,-121.9119884
Sasquatch Tours and Cultural Presentations,darrencharlie@hotmail.com,604-316-9585,,http://www.sasquatchcrossing.ca/location/things-to-do/boat-tours/,Agassiz,49.2953751,-121.9084834
Sassie,,604-209-7701,,,Vancouver,49.2611112,-123.1138889
Saulteau Camp Services,,,,http://www.saulteau.com/economic-development/economic-development-overview/,Moberly Lake,55.8333334,-121.7333333
Saysutshun Newcastle Island,admin@newcastleisland.ca,250-713-0456,,http://newcastleisland.ca,Nanaimo,50.1487464,-127.869873
"Schell & Associates, CPA",schellandassociatescgaBC@gmail.com,250-385-0312,250-384-2144,http://www.schellandassociatescga.ca,Victoria,48.4406339,-123.3657027
SCS Diamond Drilling ,Admin@scsdrilling.com,250-572-2614,250-314-4865,http://www.scsdrilling.com,Kamloops,50.6758334,-120.3394444
Sea Shanty Restaurant,tofino@himwitsa.com,250-725-2017,,http://www.himwitsa.com,Tofino,49.1535327,-125.9091775
Sea Wolf Adventures,info@seawolfadventures.ca,250-902-9653,,http://seawolfadventures.ca/,Telegraph Cove,50.54918984,-126.8323517
Seabird Island Dental Centre,heather@seabirdisland.ca,604-796-6853,604-796-1124,http://www.seabirdisland.ca/index.php/service/dental-clinic/,Agassiz,49.2551356,-121.7303402
Seabird Island Doctors,kristimcneil@seabirdisland.ca,604-796-2165,604-796-1124,http://www.seabirdisland.ca/index.php/service/doctors-clinic-medical-center/,Agassiz,49.2530686,-121.7312901
Seabird Island Driving School,,604-796-2177,604-796-3729,http://www.seabirdisland.ca/,Agassiz,49.255185,-121.730362
Seabird Island Ecostation,art@seabirdisland.ca,604-796-2177,604-796-3729,http://www.seabirdisland.ca/index.php/2013/04/eco-station-grand-opening/,Agassiz,49.2551356,-121.7303402
Seabird Island Gravel Operations,,,,,Agassiz,49.2551356,-121.7303402
Seabird Island Hazelnut Orchard,,,,,Agassiz,49.2551356,-121.7303402
Seabird Solar,info@freefuelforever.com,604-796-2649,206-201-5095,http://www.seabirdsolar.com,Agassiz ,49.2534612,-121.7304692
Seabreeze,seabreezetakeout@gmail.com,250-204-9777,,,Campbell River,50.0394751,-125.2475719
Seacret Direct with Alciia ,aliciajohn12@hotmail.com,250-320-2385,,https://www.seacretdirect.com/aliciajohn/en/us/,Kamloops,50.6758334,-120.3394444
Seamaster's Restaurant,,250-632-2600,,,Kitimat,53.9716357,-128.6496716
Secluded Wellness Centre,secludedwellness@shaw.ca,250-724-6998,,http://www.secludedwellness.com/,Port Alberni,49.2667771,-124.8492185
Second Pass Forestry Ltd.,Tanner.Lebourdais@spfl.ca,778-220-6344,,http://www.spfl.ca/,Kamloops,50.64588,-120.365409
Secret Beach Campground,secretbeach@toquaht.ca,250-726-8349,,http://www.coastandkayak.com/secretbeach/index.html,Ucluelet,48.9447204,-125.5565291
Secwepmc Museum & Heritage Park,museum@kib.ca,250-828-9749,250-372-8833,http://www.secwepemcmuseum.com,Kamloops,50.6805707,-120.2984508
Senkulmen Business Park,RobArchibald@shaw.ca,250-717-6688,,http://www.senkulmen.ca,Oliver,49.1708801,-119.5567448
Serenity Chiropractic,serenitychiro@shaw.ca,604-392-2225,604-392-2226,http://serenitychiropractic.ca/,Chilliwack,49.1597588,-121.952514
Setetkwa Golf Course & RV Park,ox.e1@hotmail.com,250-347-9401,,,Radium Hot Springs,50.62,-116.0761111
SEVEN - Your Indigenous News Source,maurice_nahanee@yahoo.com,778-288-7377,,,North Vancouver,49.3183208,-123.0883392
Seven Generations Environmental Service Ltd.,info@sges.ca,604-824-3225,,http://www.sges.ca,Chilliwack,49.1666667,-121.95
Sexqeltkemc Incorporated,info.sei@cablelan.net,250-679-2108,250-679-2115,http://www.sexqeltkemc.com,Chase,50.8191667,-119.6861111
Seyem' Qwantlen Business Group,brenda.fernie@seyemqwantlen.ca,604-888-5556,604-888-5544,http://www.seyemqwantlen.ca/,Fort Langley,49.171609,-122.5657288
Shalalth Development,sjsquire@yahoo.com,,,,Shalalth,50.7284558,-122.2060146
Shark-Bite Marine Charters Ltd. ,tbaird@tsawwassenfirstnation.com,604-999-7740,,,Tsawwassen ,49.0350054,-123.0972214
Sheldon Dennis - Northwest Coast Artist of the Tahltan Nation,,250-638-0290,,https://www.facebook.com/SheldonDennisArtist/timeline,Terrace,54.4914714,-128.5870261
Sherri Cook Independent Epicure Consultant,sherri77cook@shaw.ca,250-918-9220,,http://sherricook2.myepicure.com,Port Alberni,49.2344445,-124.8058333
Shiny Nicol Cleaning Service,lonepenny@hotmail.com,778-220-4967,,,Kamloops,50.6964972,-120.3562978
Shoreline Swag,trevor@shorelineswag.com,604-263-3070 ext. 103,,http://www.ShorelineSwag.com,Surrey,49.1276322,-122.8397146
Shulus Forest Enterprises Inc.,nrdeptmanager@lnib.net,250-378-5157,250-378-6188,http://lnib.net/band-owned-businesses/,Merritt,50.1125,-120.7883333
Shxw Kwimel Cha Management Partnership Ltd.,james@tzeachten.ca,604-858-3888,,,Chilliwack,49.1115242,-121.9577948
Shxw'owhamel Ventures, alfred.james@shxwowhamel.ca,604-860-9760,,https://shxwowhamelventures.ca/,Hope,49.3512554,-121.5934023
Sidney Whale Watching,,1-888-656-7599,,http://sidneywhalewatching.com/,Sidney,48.6488301,-123.3951316
Sierra Helicopters LTD,info@sierrahelicopters.com,604-465-9005,866-907-0660,http://www.sierrahelicopters.com,Pitt Meadows,49.2156351,-122.7007793
Silvatech Consulting,t.smith@silvatech.ca,250-832-8512,,,Salmon Arm,50.7,-119.2666667
Silver Rose,silversupernault@hotmail.com,250-826-1754,,,West Bank,49.8648212,-119.4930177
Silver Star Transport,,,,,Smithers,54.7791667,-127.1761111
Silver Wolf Plumbing & Heating,silverwolfplumbing@ymail.com,250-571-6371,,,Kamloops,50.7907268,-120.316378
Silvertip Canada Inc.,silvertipca@shaw.ca,250-769-3337,250-769-2231,,West Kelowna,49.8601511,-119.5501684
Simone Williams-Horne,babydiamond8@hotmail.com,604-316-5229,,,Agassiz,49.256892,-121.732248
Simpcw Resources Ltd,reception@simpcw.com,250-672-9995,250-672-9928,http://www.simpcw.com/economic-development/simpcw-resources-limited,Barriere,51.2130406,-120.1406279
Sinclair Trucking Ltd,sinclairtruckingltd@shaw.ca,250-951-1956,,,Parksville,49.3189216,-124.3293228
Sipugahma Contracting Ltd.,,250-788-2499,250-788-2449,,Moberly Lake,55.8333334,-121.7333333
Sk'atsin Resources,richardmanuel@neskonlithband.com,,250-679-5306,http://www.skatsinllp.com/,Chase,50.8191667,-119.6861111
Skawahlook First Nations Hall Rentals,info@rubycreekartgallery.com,604-796-9289,,http://rubycreekartgallery.com/hall-rentals/,Agassiz,49.2472047,-121.7782606
Skeetchestn Natural Resources,mikeanderson@skeetchestn.ca,250-373-2493,,,Savona,50.840677,-120.945916
Skull'qalt Forestry,execassist@lsib.net,250-499-5528,,,Keremeos,49.2186074,-119.9390467
Skwachays Lodge & Art Gallery,maggiee@skwachays.com,604-687-3589,,http://www.facebook.com/pages/Skwachays-Healing-Lodge/327552157319484,Vancouver ,49.2809181,-123.0698013
Skw'lax Daycare,dlmunro_lsib@hotmail.com,250-679-8033,,,Chase,50.8561409,-119.6589872
Skwlax Wellness Center,djohn@skwlaxwellness.com,250-572-3103,,http://www.lslib.com/content/wellness-centre,Chase,50.8786004,-119.6297832
Sky Spirit Studio,info@skyspiritstudio.com,604-985-5590,604-987-8576,http://www.skyspiritstudio.com,North Vancouver,49.3184566,-123.0844773
Skyride,info@skyride.ca,250-260-6777,,http://www.skyride.ca/,Vernon,50.281955,-119.2531516
Slenyah Store,slenyah@stellatenfirstnation.ca,250-698-8472,,,Fraser Lake,54.0602778,-124.8438889
Slew Foot Ventures Ltd,j.metecheah76@gmail.com,250-772-5255,250-787-5338,,Wonowon,56.7333334,-121.8
Smelqmix Investments Ltd.,ebuchstein@smelqmix.ca,250 488 4198,,--,Keremeos,49.2058437,-119.8427335
Snake River Energy Services,zpickering@snakeriverenergy.com,250-774-2548,250-774-2549,,Fort Nelson,58.7998011,-122.6971916
Sne Cal Yegh Gas Bar Convenience Store,,250-692-3901,,http://www.lakebabine.com/files/woyenne-indian-reserve-27.php,Burns Lake,54.236941,-125.7600616
Snuneymuxw Development Corporation,chrisg@snuneymuxw.ca,250-740-2330,,http://www.snuneymuxw.ca/nation/economy/economic-development,Nanaimo,49.150755,-123.9296195
Snuneymuxw Sandstone Corporation,info@snuneymuxw.ca,,,,Nanaimo,49.151904,-123.9296206
SoBe Services Ltd.,,250-774-7938,250-774-4509,,Fort Nelson,58.8055556,-122.6972222
Songhees Nation Tours,mark.salter@songheesnation.com,250-386-1043,,,Victoria ,48.44145925,-123.4286469
Spartan Scaffolding,kevin@spartanscaffolding.ca,250-464-0482,250-464-0482,http://www.spartanscaffolding.ca,Cranbrook,49.520765,-115.7802423
Spatsizi Remote Services Corporation (SRSC),,877-771-5484 ext. 57,,http://www.tndc.ca/resource-development,Dease Lake,58.5613344,-130.013037
Spill-Chek Environmental,info@spill-chek.com,250-782-1177,,http://spill-chek.com,Dawson Creek,55.7605556,-120.2355556
Spirit Bear Coffee,info@spiritbearcoffeecompany.com,604-468-4442,,http://spiritbearcoffeecompany.com/,Coquitlam,49.2890239,-122.8133682
Spirit Bear Lodge ,explore@spiritbear.com,250-339-5644,866-902 6843,http://www.spiritbear.com,Comox,52.58714565,-128.5199547
Spirit Lake Silviculture,kody1619@shaw.ca,250-204-3491,,,Campbell River,50.0216152,-125.2931426
Spirit of Dreams Consulting Ltd,mjames14@shaw.ca,250-283-2594,,,Gold River,49.7813889,-126.0469444
Spirit Ridge Vineyard and Spa,stay@spiritridge.ca,250-495-5445,,http://www.spiritridge.ca,Osoyoos,49.0397464,-119.433697
Spirit Works Limited,spiritworkslimited@shaw.ca,604-982-0024,778-340-0615,http://www.spiritworkslimited.com,North Vancouver,49.3032229,-123.0277565
Spiyu7ullucw Ranch Corporation,info@telmlups.ca,250-314-1579,250-828-9758,http://www.tkemlupsbusiness.ca/businesses/,Kamloops,50.6805707,-120.2984508
Splitrock Environemental Sekw'el'was Ltd.,splitrockenvironmental@gmail.com,250-256-0002,,http://www.splitrockenvironmental.ca,Lilloet,49.6959967,-123.1444927
Splitrock Environmental Sekw'el'was,,250-256-3109,,http://splitrockenvironmental.ca/,Lillooet,50.68363383,-121.9345093
Sportsman Light Truck Ltd.,brady@sportsman4x4.ca,250-374-7175,,http://www.sportsman4x4.ca,Kamloops,50.651757,-120.3765234
Sproat Lake Trucking Ltd,sproatlake@live.ca,250-263-2988,,,Fort St John,56.2398907,-120.8163258
Sqewqel Development Corporation,brian@btconsulting.ca,604-796-6835,604-796-6835,http://www.seabirdisland.ca/,Agassiz,49.2551356,-121.7303402
Sqéwqel Gas Bar LLP,, 604-796-2177,,http://www.sqewqel.ca/businesses.html,Agassiz,49.2551356,-121.7303402
Squamish Lil'wat Cultural Centre,info@slcc.ca,866-441-7522,,http://www.slcc.ca,Whistler,50.11811,-122.9470012
Squiala First Daycare,,604-392-4446,,,Chilliwack,49.1595,-121.9774422
"St. Eugene Mission Resort (SEM) Holdings, Ltd.",info@steugene.ca,250-420-2000,250-420-2001,http://www.steugene.ca/,Cranbrook,49.58666,-115.755268
Stark CNC,mbarker@starkcnc.com,250-588-4114,,http://www.starkcnc.com,Sidney,48.6532588,-123.4139354
Stator Sales & Service LTD,,604-882-8762,,http://www.statorsalesandservice.com/index.html,Surrey,49.1737233,-122.687293
Steeplejack Industrial Group Kitimat,,250-632-5525 ,,,Kitimat ,54.0617707,-128.6842604
Stephens Building Supply Store,ns6324@telus.net,250-842-6695,250-842-6833,,New Hazelton,55.2558334,-127.6755555
Sterling Consulting,info@ronasterlingconsulting.com,250-378-5562,250-378-5563,,Merritt,49.1166667,-122.35
Stevens & Company,anna@stevenslaw.ca,250-248-8220,250-248 8240,http://stevenslaw.ca,Parksville,49.3204004,-124.3085324
Stewart Steinhauer Stone Sculpture,stewart@stonesculpture.ca,,,http://www.stonesculpture.ca/,Creston,49.1021658,-116.5660398
Stikine Alliance Security Services Inc.,info@westernalliance.ca,604-271-7475,,http://www.beardog.ca/1stikine.html,Richmond,49.1269572,-123.0960015
Stikine Explosives Ltd.,george@888asp.com,250-748-1455,,,Duncan ,48.7700668,-123.6989292
Stk'emlupsemc Amalgamated Ventures Inc.,west@westernalliance.ca,604-271-7475,,,Vancouver,49.2611112,-123.1138889
Sto:lo Forestry Corporation,mwatson@stolocf.ca,604-858-0009,604-858-3829,,Chilliwack,49.1341,-121.9609
Sto:lo Research & Resource Managment Centre,Dave.Schaepe@stolonation.bc.ca,604-824-2420,,http://www.srrmcentre.com/index.html,Chilliwack,49.1335179,-121.9599954
STO:LO Tourism ,stolo.tourism@stolonation.bc.ca,1-855-STOLO-52,604-824-0278,http://stolotourism.ca/,Chilliwack,49.12004202,-121.9435332
Sto:lo Development Corporation,mwatson@stolocf.ca,604-858-0009,604-858-3829,http://www.stolonation.bc.ca/,Chilliwack,49.1335179,-121.9599954
Stone Canyon Security Services Ltd.,vjadolph713@gmail.com,250-256-0148,,,Lillooet,50.6938889,-121.9336111
Stormy's Netmaking,cloudywilliams07@hotmail.com,250-267-7191,,,Riske Creek,51.9686111,-122.5283333
Stowe Spirit,cnchappy11@hotmail.com,,,,Agassiz,49.2373115,-121.759304
Stqo:ya Construction LP,kimlessard@seabirdisland.ca,604-796-2177,604-796-3729,,Agassiz,49.2333334,-121.7666667
Strategis Consulting Group Inc.,dcharland@strategisgroup.ca,604-420-4110,,,Burnaby,49.2515052,-122.9152707
Sts'ailes Development Corporation,Robert.lagasse@stsailes.com,604-796-2116,604-796-3946,http://www.stsailesdevcorp.com,Agassiz,49.2333334,-121.7666667
Sts'ailes Fisheries LP,,,,,Agassiz,49.2973308,-121.9119884
Sts'ailes Lhawathet Lalem,reception@stsailes.com,604-796-9832 ,,http://www.lhawathet.ca/home/,Agassiz,49.2948479,-121.931247
Stswecem'c Xgat'tem Development Corporation,general@canoecreekband.ca,250-440-5645,,http://canoecreekband.ca,Dog Creek,54.2833334,-124.2666667
Sturgeon-Nose Creations,,,,http://www.sturgeon-nose-creations.com/,Creston,49.0577252,-116.512073
Stuwix Resources Joint Venture,admin@stuwix.com,250-378-2277,,http://www.stuwix.com,Merritt,50.1071408,-120.7701804
Subway,wesley-sam@hotmail.com,250-692-6921,,http://www.blndc.ca,Burns Lake,54.2357031,-125.7653619
Sugar Cane Treadpro Tire Centre,treadprofinace@williamslakeband.ca,250-296-4453,250-296-4473,http://www.sugarcanetreadpro.com/,Williams Lake,52.1694279,-122.1116611
Sugarcane Development Corporation,kirk.dressler@williamslakeband.ca,250-296-4646,,http://williamslakeband.ca,150 Mile House,52.1082871,-121.9924323
Sumas Remediation Services Inc.,dale@sumasrem.com,877-990-8229,604-990-8289,http://www.sumasrem.com/,North Vancouver,49.3146312,-123.1006997
Sumeeq Consulting Ltd.,sumeeq@shaw.ca,250-317-0708,,,Westbank,49.844257,-119.5930158
Summitt Camp Catering Kitsumkalum JV,,250-847-2700 ,,http://www.summitcamps.ca/,Smithers,54.7821821,-127.1814212
Sun Valley Mini Storage,sunvalleystorage@shaw.ca,250-374-5555,,http://sunvalleyministorage.com/,Kamloops,50.7008315,-120.3294334
Sun Wolf Earthworks Ltd.,george@888asp.com,W: 250-748-1455  C: 604-219-3903,,,Duncan,48.7705998,-123.6989361
Sunridge Equipment Ltd,,250-372-0417,,,Kamloops,50.6747594,-120.2180765
Sunrise Merchandise Store,,250-632-6072,,,Kitimat,54.0559523,-128.687492
Surely Building Company Inc.,churchill.landan@gmail.com,250.793.7300,,,Vancouver,49.27882,-123.0283148
Sustut Holdings Ltd,,250-996-0088,,,Fort St James,54.4444445,-124.2591667
Sweepy Clean,samsgus@hotmail.com,250-723-7645,,,Port Alberni,49.2653365,-124.8494256
Sweltzer Creek Campground,info@sweltzercreekcampground.com,604-824-4023,,http://www.sweltzercreekcampground.com/Home.html,Chilliwack,49.0738547,-121.9552513
T L & T Electric Ltd. ,sforrest@tltelectric.com,250-632-2093 ,250-632-2523,http://www.tltelectric.com/,Kitimat,54.0618048,-128.6864582
T-1 Enterprises Custom Fabrication And Welding,tboman@telus.net,250-517-7874,,,Salmon Arm,50.6926041,-119.2470658
TA Contracting,travisa_07@hotmail.com,250-457-3075,,,Cache Creek,50.8213306,-121.3830344
Taan Forest,info@taanforest.com,250-559-2337,,http://www.taanforest.com,Skidegate,53.24725,-132.0028207
Taaw Naay Enterprises Ltd.,taawnaay@haidagwaii.net,250-559-4455,,,Skidegate,53.2666667,-131.9902778
Taba Enterprises Ltd. ,sjulian@taba.ca,250-996-1487,250-996-2111,http://www.taba.ca,Fort St James,54.4444445,-124.2591667
Tactics 4 Solutions,elias.peter@rogers.com,604-354-0022,,,Anmore,49.3135827,-122.8641787
Tahltan Allnorth Consultants Ltd.,dbell@allnorth.com,250-614-7291 ,,http://www.allnorth.com,Prince George,53.927189,-122.711416
Tahltan Centre,,250-235-3131,,,Telegraph Creek,57.9,-131.1666667
Tahltan Nation Development Corporation,Jamie.gleason@tndc.ca ,867-334-9660,,http://www.tndc.ca,DEASE LAKE,58.4333334,-130.0241667
Tahltan Procon Joint Venture,eay@procongroup.net,604-291-8292,,http://www.procongroup.net/,Burnaby,49.266215,-122.9985759
Tahtlan Transport,,,,,Dease Lake,58.4333334,-130.0241667
Takaya Golf Centre,,604-929-6672,,http://www.takayagolfcentre.com,North Vancouver ,49.3124771,-122.9808502
Takaya Tours ,office@takayatours.com,604-985-2925,,http://www.takayatours.com,North Vancouver,49.3124771,-122.9808502
Takla Development Corporation,deborah.takla@gmail.com,250-564-9321,,,Prince George,53.9211253,-122.7530252
Taku Wild Products,info@takuwild.com,250-651-8258,,http://www.takuwild.com/index.php,Atlin ,59.5666667,-133.7
Talaysay Tours ,info@talaysay.com,604-628-8555,,http://www.talaysay.com,West Vancouver,49.3210869,-123.128067
Tallio's Gas Bar,,250-799-5460,,http://nuxalknation.ca/community/nuxalk-businesses/,Bella Coola,52.3833334,-126.75
Talok Fisheries Ltd.,hake1@telus.net,250-248-5398,,,Burns Lake ,54.2302778,-125.7644444
TAMA Contracting Limited,tamasinclair@shaw.ca,250-992-2656,,,Quesnel,53.0235947,-122.477107
Target Drilling Inc.,targetdrilling@shaw.ca,250-374-3735,250-374-3734,http://www.targetdrilling.ca,Kamloops,50.6774593,-120.2495226
T'ashii Paddle School,INFO@TOFINOPADDLE.COM,1-855-883-3787,,http://tofinopaddle.com,Tofino,49.00115218,-125.3291016
TaTlah Te'ne Trucking Ltd.,stuwills@gmail.com,250-917-8207,,,Dease Lake,58.4198299,-129.9915462
Taz Excavating Ltd.,joncoleman@shaw.ca,,,,North Saanich,48.6753727,-123.4788412
Tealicious Tea Company,info@tealiciousteacompany.com,604-377-5789,N/A,http://www.tealiciousteacompany.com,Port Coquitlam,49.260914,-122.7861097
Telegraph Creek Contracting ,zigzag_racing@hotmail.com,250-235-3029 ,,,Telegraph Creek ,57.9,-131.1666667
Telte-Yet Campsite,reception@chawathil.org,604-869-9481,604-869-7614,,Hope,49.3823988,-121.4474253
Terrace Redi-Mix,,250-635-4343,250-635-2294,http://www.terraceredimix.com/,Terrace ,54.5202326,-128.6430947
Territory Teck Construction Inc.,warren@datoff.com,250-960-2223,250-960-2224,,Prince George,53.9068157,-122.789489
Tetla Tsetsuwatil,info@tetla.org,778-440-1102,,http://www.tetla.org/,Duncan,48.7786112,-123.7080556
Tewanee Consulting Group,tcg@tewaneegroup.com,604-630-1272,,http://www.tewaneegroup.com,North Vancouver,49.3170613,-123.0881512
TFN Economic Development Corporation,chartman@tfnedc.com,604-948-5219,604-943-9226,http://www.tfnedc.com/,Tsawwassen,49.0380252,-123.0974431
The Blanchard Group Enterprises Inc,lyn.blanchard@creekstoneconsulting.com,604-926-8847,,http://www.yourcapitaledge.com,West Vancouver,49.3269527,-123.1377458
The Bullet Barn,lois@thebulletbarn.com,604-883-0637,604-883-0641,http://www.thebulletbarn.com,Garden Bay,49.6371224,-124.0459155
The Coastal Training Centre,csmith@metlakatla.ca,250-628-3201,250-628-9259,http://www.metlakatla.ca,Prince Rupert,54.3127778,-130.3252778
The Historic BC Cafe,bradwilson15@hotmail.com,250-842-5775,250-842-5773,https://www.facebook.com/pages/The-Historic-BC-Cafe/154068207982103,Hazelton,55.2383887,-127.6502511
The Lynnwood Marina,info@lynnwoodmarina.com,604-984-4272,,http://www.lynnwoodmarina.com/,North Vancouver,49.3005068,-123.026775
The Owls Path,joel@theowlspath.com,250-206-1674,, http://www.theowlspathmarket.com,Port Alberni,49.2331419,-124.8093691
The Sandspit Inn,thesandspitinn@gmail.com,250-637-5377,250-637-2326,http://thesandspitinn.wordpress.com/,Sandspit,53.2540178,-131.8189175
The Smokehouse Kitchen,hospitality@pgnfc.com,250-614-7726,250-563-0924,http://www.pgnfc.com,Prince George,53.9187109,-122.7512843
Thornton Motel ,inquiries@thorntonmotel.com,250-726-7725,,http://www.thorntonmotel.ca/,Uculet,48.93704224,-125.541069
Threads of Heritage,elkflower@hotmail.com,604-226-2006,,https://www.facebook.com/pages/Threads-of-Heritage/241164799285370,Mission,49.1377755,-122.3408491
Thunderbird RV Park and Campground,,250-286-3344,250-286-0998,http://thunderbirdrvpark.com/,Campbell River,50.0305245,-125.2510991
Thunderbird Taxi,crosedominic@hotmail.ca,250-842-0306,,,New Hazelton,55.2433334,-127.5869444
Thuthiqut Resources Ltd.,ray.gauthier@coastsalishdevcorp.com,250-924-2444,,http://coastsalishdevcorp.com/page/thuthiqut,Ladysmith,49.0146775,-123.8517994
Thuy'she'num Property Management Ltd,ray.gauthier@coastsalishdevcorp.com,250-924-2444,,http://coastsalishdevcorp.com/page/thuy,Ladysmith,49.0146775,-123.8517994
Time HR Solutions,ebunch10@gmail.com,778-651-0549,888-809-9077,,Surrey,49.1338514,-122.8786161
Tina Alexis Contracting,alexis_tr75@hotmail.com,604-319-1439,,,Anahim Lake,49.1521598,-122.833582
